id	title	canon	vol	no	current_layer	recommended_layer	recommended_layer_value	confidence	reason	current_note
T85n2793	三部律抄	T	85	2793	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2794	律抄	T	85	2794	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2795	四部律并論要用抄	T	85	2795	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2796	律抄第三卷手決	T	85	2796	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2797	梵網經述記卷第一	T	85	2797	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2824	天台分門圖	T	85	2824	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于天台宗判教、止观或法华注疏体系，归第7层宗派体系。
T85n2825	真言要決卷第一．第三	T	85	2825	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
T85n2826	略諸經論念佛法門往生淨土集卷上	T	85	2826	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2827	淨土五會念佛誦經觀行儀卷中．下	T	85	2827	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2828	大乘淨土讚	T	85	2828	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2829	持齋念佛懺悔禮文	T	85	2829	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2830A	道安法師念佛讚	T	85	2830A	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2830B	道安法師念佛讚文	T	85	2830B	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
T85n2832	南天竺國菩提達摩禪師觀門	T	85	2832	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
T85n2835	大乘開心顯性頓悟真宗論	T	85	2835	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2836	大乘北宗論	T	85	2836	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2839	讚禪門詩	T	85	2839	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
T85n2841	大佛略懺	T	85	2841	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2844	文殊師利菩薩無相十禮	T	85	2844	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2851	和菩薩戒文	T	85	2851	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
T85n2854	禮懺文	T	85	2854	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2855	禮懺文	T	85	2855	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2856	禮懺文	T	85	2856	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2861	泉州千佛新著諸祖師頌	T	85	2861	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2862	大蕃沙洲釋門教法和尚洪𮗿修功德記	T	85	2862	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2863	王梵志詩集	T	85	2863	7	参考类		high	目录、史地、校勘、研究论文或资料汇编，供参考但不构成教义谱系层级。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2871	大通方廣懺悔滅罪莊嚴成佛經	T	85	2871	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
T85n2875	大方廣華嚴十惡品經	T	85	2875	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
T85n2908	大方廣佛華嚴經普賢菩薩行願王品	T	85	2908	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
T85n2920	僧伽和尚欲入涅槃說六度經	T	85	2920	7	第7层	7	medium	大正藏古逸/疑似部文本，现存形态主要反映东亚佛教流通、疑伪经或宗派化阶段。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0001	圓覺經佚文	X	1	1	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0010	大明仁孝皇后夢感佛說第一希有大功德經	X	1	10	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0011	佛說無量壽佛名號利益大事因緣經	X	1	11	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0012	觀世音菩薩往生淨土本緣經	X	1	12	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
X01n0013	念佛超脫輪迴捷徑經	X	1	13	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
X01n0014	十往生阿彌陀佛國經	X	1	14	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
X01n0015	淨度三昧經	X	1	15	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0017	佛說長壽滅罪護諸童子陀羅尼經	X	1	17	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0019	佛說斷溫經	X	1	19	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0020	佛說地藏菩薩發心因緣十王經	X	1	20	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0021	佛說預修十王生七經	X	1	21	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0023	大藏正教血盆經	X	1	23	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0024	壽生經	X	1	24	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0025	化珠保命真經	X	1	25	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0026	大梵天王問佛決疑經	X	1	26	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0027	大梵天王問佛決疑經	X	1	27	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0028	造像量度經	X	1	28	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0034	觀世音菩薩救苦經	X	1	34	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0005	無量壽經會譯	X	1	5	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X01n0006	阿彌陀經異本	X	1	6	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于净土宗念佛、往生或净土注疏资料，归第7层宗派体系。
X01n0008	楞伽阿跋多羅寶經會譯	X	1	8	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X10n0249	圓覺經鈔辨疑誤	X	10	249	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X10n0250	圓覺經疏鈔隨文要解	X	10	250	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X10n0251	御註圓覺經	X	10	251	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
